time,open,high,low,close,Plot,Up Trend,Down Trend,VWAP,Upper Band,Lower Band,Basis,Upper,Lower,EMA,Smoothing Line,Lead 1,Lead 2,Tenkan,Kijun,Lagging Span,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Histogram,MACD,Signal,CCI,Smoothing Line,ADX,+DI,-DI,CHOP
2022-03-26T12:15:00Z,15.8375635,15.8420023,15.7745913,15.7790236,15.80829355,15.732441088711335,NaN,15.724577462312576,15.834852474620911,15.61430245000424,15.833873440000001,15.917057476058236,15.750689403941767,15.791990639109574,15.790066348214802,NaN,NaN,15.8424927,15.8327233,NaN,1500.07,1749.3974999999878,46.22068481628348,54.581004634379774,NaN,NaN,-0.007665382628874534,0.019149766227203102,0.026815148856077636,-90.67536645829053,62.281656461263466,18.122352528343093,23.33098439536444,25.076850372154603,52.48384822565953
2022-03-26T12:30:00Z,15.7826689,15.808969,15.709326,15.808969,15.79581895,15.732441088711335,NaN,15.731780785538852,15.835538694732508,15.628022876345197,15.831273915,15.914158588076468,15.748389241923533,15.792656457183709,15.791577285147554,NaN,NaN,15.828717300000001,15.828717300000001,NaN,17787.85,2572.534999999988,49.721839304112095,54.407214356255565,NaN,NaN,-0.008753871794015499,0.01587280911355826,0.02462668090757376,-125.8580572320721,4.10360095242346,18.095059611593765,20.702149774804152,29.631458584308735,49.70257051013175
2022-03-26T12:45:00Z,15.8003616,15.8290599,15.7418495,15.8070262,15.803693899999999,15.732441088711335,NaN,15.732900533006191,15.836024446894918,15.629776619117465,15.828055870000004,15.909445197251905,15.746666542748102,15.793219976509837,15.792320989259418,NaN,NaN,15.828717300000001,15.828717300000001,NaN,2368.5799999999995,2492.465499999988,49.4966981464037,54.18922910560882,NaN,NaN,-0.009325724996935722,0.012969524661404108,0.02229524965833983,-82.62933230430097,-48.278079158842296,17.679870175085217,20.92633749565098,26.786639797391096,52.159281896770125
2022-03-26T13:00:00Z,15.8004083,15.8270849,15.657266,15.6609856,15.73069695,NaN,15.955446932821493,15.730986661337118,15.828560942140355,15.633412380533882,15.81786467,15.925201094623967,15.710528245376034,15.788034314685921,15.791684258700224,NaN,NaN,15.802687299999999,15.802687299999999,NaN,15521.880000000001,3064.454499999988,36.2200834196611,52.83295286465373,NaN,NaN,-0.018718513041397856,-0.0011028916434074887,0.017615621397990368,-216.99896153563586,-101.3979933028344,18.382465234326496,17.419338345215483,30.644749317430527,49.66222585625077
2022-03-26T13:15:00Z,15.6580213,15.6580213,15.560147,15.5880339,15.6230276,NaN,15.849481246726869,15.723479887440071,15.822866898852915,15.624092876027227,15.805354865000004,15.951562301202014,15.659147428797993,15.780191161168826,15.789218509731588,NaN,NaN,15.7541278,15.7541278,NaN,8919.85,3454.2039999999884,31.65269167247085,50.97627755489863,NaN,NaN,-0.028440680557902658,-0.017935229299387956,0.010505451258514702,-328.62161417578767,-168.95666634121744,19.950151016684053,15.733228890082117,37.000963641373346,41.01221978793453
2022-03-26T13:30:00Z,15.5874459,15.6286847,15.5667293,15.6181808,15.60281335,NaN,15.832651007054181,15.721755667836321,15.821438737368132,15.622072598304511,15.795570760000004,15.962861071577723,15.628280448422284,15.77383781367201,15.785587944644075,NaN,NaN,15.7541278,15.7541278,NaN,2253.19,3534.079499999989,35.28446939171471,49.537040135331395,NaN,NaN,-0.031215310801186596,-0.028513687242968544,0.002701623558218052,-241.532846261973,-199.12816230195392,21.40585924315893,14.78623176752185,34.773842537044544,41.82639626008871
2022-03-26T13:45:00Z,15.6117528,15.6533648,15.6048694,15.6170242,15.6143885,NaN,15.832651007054181,15.721217422469847,15.820882511826229,15.621552333113465,15.784872015000005,15.968319383834121,15.601424646165889,15.767688260194676,15.780594305246268,NaN,NaN,15.7541278,15.7541278,NaN,870.3199999999999,3516.0439999999894,35.20717389000218,48.328525762961235,NaN,NaN,-0.031416478807360836,-0.03656897495098299,-0.005152496143622157,-171.0154491341368,-208.15964068236684,22.261206012757828,16.529701470185078,33.0946714915366,42.13531583382242
2022-03-26T14:00:00Z,15.61713,15.6412001,15.5969562,15.6190427,15.618086349999999,NaN,15.832651007054181,15.72090880782488,15.82058102338178,15.62123659226798,15.776332095000004,15.97345172918011,15.579212460819898,15.761859022539983,15.774322114452298,NaN,NaN,15.729577299999999,15.7541278,NaN,473.67,3501.6659999999893,35.47284443094797,47.66460454641101,NaN,NaN,-0.02971987300577356,-0.04230233740083911,-0.012582464395065548,-144.0671524739127,-220.4472047162892,23.135456954798535,15.780990738267446,32.405769622580195,40.73494759692465
2022-03-26T14:15:00Z,15.6044708,15.6236247,15.5961715,15.6236247,15.614047750000001,NaN,15.813138476342498,15.719438409920889,15.819196342447185,15.619680477394592,15.767879995000005,15.975680245324517,15.560079744675493,15.756438068714886,15.768002865258092,NaN,NaN,15.7166891,15.7541278,NaN,2196.31,3565.0394999999894,36.113225454127694,45.88807740697165,NaN,NaN,-0.026691384043611113,-0.04594669444957944,-0.019255310405968326,-123.50034383579693,-201.74748117632143,23.9556460661449,15.317375541063095,31.537722271940517,36.97710777450342
2022-03-26T14:30:00Z,15.6225021,15.6411059,15.5818203,15.5865524,15.60452725,NaN,15.812165118708249,15.717116956289376,15.81720447806079,15.617029434517962,15.756627425000005,15.977688610705249,15.535566239294761,15.749775885628027,15.76191981014993,NaN,NaN,15.70107465,15.7541278,NaN,3238.63,3704.97599999999,33.23898671995312,44.031715202848424,NaN,NaN,-0.025584299965612768,-0.051235685362984285,-0.025651385397371516,-111.7315757129816,-158.3694734837602,24.3208606571023,16.223530404896838,29.520785705141712,37.30113825342764
