time,open,high,low,close,Plot,Up Trend,Down Trend,VWAP,Upper Band,Lower Band,Basis,Upper,Lower,EMA,Smoothing Line,Lead 1,Lead 2,Tenkan,Kijun,Lagging Span,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Histogram,MACD,Signal,CCI,Smoothing Line,ADX,+DI,-DI,CHOP
2022-03-26T02:45:00Z,3106.29,3106.33,3099.06,3103.6,3104.9449999999997,NaN,3126.8719199150996,3105.2882855093876,3111.65574941448,3098.9208216042953,3105.432500000008,3116.8592105862563,3094.00578941376,3115.417626161853,3116.152735613592,NaN,NaN,3100.325,3106.58,NaN,412.7035,412.7972649999985,46.04097281581739,46.53601426494922,NaN,NaN,1.0555064003151151,-2.8145860079025624,-3.8700924082176775,-40.386401540859374,15.86192506655019,18.671692631160887,17.396154540683952,28.917033470534598,53.32797950146836
2022-03-26T03:00:00Z,3103.65,3109.47,3101.65,3107.93,3105.79,NaN,3126.8719199150996,3105.3609124516756,3111.5125759673692,3099.209248935982,3105.4695000000083,3116.923494011543,3094.0155059884737,3115.123993763349,3115.824785197373,NaN,NaN,3099.705,3108.165,NaN,366.37,402.05929999999853,48.988841250874,46.84054859852222,NaN,NaN,1.1065496866518214,-2.486905299902901,-3.5934549865547223,14.76107911316392,16.273097053223267,18.676878876760497,18.67537913636797,27.29156017337699,52.66656310504702
2022-03-26T03:15:00Z,3107.49,3114.58,3107.49,3111.12,3109.305,NaN,3126.8719199150996,3105.6063792315645,3111.7344681895725,3099.4782902735565,3105.489000000008,3116.9800189201815,3093.997981079835,3114.9669744000803,3115.5353426406136,NaN,NaN,3100.505,3108.165,NaN,240.9197,391.07283999999856,51.108026972339914,47.395042076596,NaN,NaN,1.316874657354541,-1.9473616648615462,-3.264236322216087,85.550735771408,30.042401093946587,18.0096285518178,21.45362081530333,25.8716080844734,52.926626830515936
2022-03-26T03:30:00Z,3108.94,3112.63,3107.67,3112.12,3110.5299999999997,NaN,3126.8719199150996,3105.790597214928,3111.8854482000183,3099.6957462298374,3105.7700000000086,3117.615559497484,3093.9244405025333,3114.855328345175,3115.2527801841193,NaN,NaN,3105.785,3108.165,NaN,205.5452,381.2258399999985,51.7842450883585,47.5333115944901,NaN,NaN,1.4732466120279084,-1.4226780571812014,-2.89592466920911,77.95725413792657,33.47592677838058,17.390038964371012,20.6443987954764,24.895741347080786,50.57249840369029
2022-03-26T03:45:00Z,3112.12,3113.61,3110.63,3111.35,3111.7349999999997,NaN,3126.8719199150996,3106.018662766122,3112.1084155516432,3099.9289099806006,3106.330500000008,3118.1181434805735,3094.542856519443,3114.7178644885016,3115.0163574318008,NaN,NaN,3105.785,3108.165,NaN,226.4135,373.5891899999985,51.197067150517825,47.63087004316979,NaN,NaN,1.4712894932481744,-1.056812802648892,-2.5281022958970665,85.28603823667207,44.633741143662235,16.679452691838797,20.93604033827006,24.302625461082084,53.894858786043464
2022-03-26T04:00:00Z,3111.71,3112.45,3107.4,3107.57,3109.6400000000003,NaN,3126.8719199150996,3106.181861381924,3112.1508533567417,3100.2128694071066,3106.6230000000087,3118.2274062244014,3095.018593775616,3114.4375560771878,3114.820343414868,NaN,NaN,3106.8199999999997,3108.165,NaN,332.6021,369.6646549999985,48.30159551615805,47.731797809296374,NaN,NaN,1.1747528395150049,-1.0596612465033104,-2.2344140860183153,40.55643989193054,60.822309430220216,16.402494858233897,20.06370123080305,25.95504032232805,53.50330461047907
2022-03-26T04:15:00Z,3108.25,3110.51,3102.88,3110.51,3109.38,NaN,3126.8719199150996,3106.2831917274852,3112.094961069457,3100.4714223855135,3107.2315000000085,3118.298626583601,3096.164373416416,3114.283534270239,3114.652251516246,NaN,NaN,3106.8199999999997,3105.8999999999996,NaN,382.8971,373.0443799999985,50.6398455828222,48.59391406302138,NaN,NaN,1.1353015831239617,-0.8152871071133632,-1.9505886902373248,17.55208158973906,61.38050992553525,16.64527002911437,18.789813626171064,28.068364116228448,48.96143363399975
2022-03-26T04:30:00Z,3110.52,3113.03,3107.9,3109.8,3110.16,NaN,3126.8719199150996,3106.399625608665,3112.164269399606,3100.6349818177237,3107.4180000000088,3118.526185441887,3096.3098145581307,3114.1077093968966,3114.480398515609,NaN,NaN,3106.8199999999997,3105.7200000000003,NaN,204.2972,364.7771799999985,50.05110605373448,49.14437251709804,NaN,NaN,1.0235325183757937,-0.6711730422675828,-1.6947055606433765,51.37870914946181,54.54610460114601,16.477256210485418,20.123005317591694,26.83470710952599,63.86724259272293
2022-03-26T04:45:00Z,3110.64,3117.35,3110.6,3114.46,3112.55,NaN,3126.8719199150996,3106.7049246195616,3112.552038565737,3100.857810673386,3107.975000000009,3119.320043843227,3096.629956156791,3114.121524714665,3114.3336377895075,NaN,NaN,3108.205,3105.7200000000003,NaN,285.449,361.6996049999985,53.844004357689464,49.862290254698394,NaN,NaN,1.212663188493052,-0.17887657502706134,-1.3915397635201134,108.65356788631055,60.6853673508228,15.682494152821041,22.53883873144536,25.08710656090525,58.405581438949866
2022-03-26T05:00:00Z,3115.24,3116.33,3110.18,3113.91,3114.575,NaN,3126.8719199150996,3106.9654430221926,3112.844918351857,3101.0859676925284,3107.968000000009,3119.2982049325697,3096.637795067448,3114.1132296278156,3114.21271081737,NaN,NaN,3108.205,3105.7200000000003,NaN,289.5851,335.4201099999985,53.32928260736526,50.12074971879672,NaN,NaN,1.245223507583818,0.16498962095965908,-1.080233886624159,92.95070025696054,62.218299754880505,14.999434074021847,21.320798518589022,24.100419470434435,59.09074765511143
2022-03-26T05:15:00Z,3113.62,3114.67,3107.68,3114.49,3114.055,NaN,3126.8719199150996,3107.162121807837,3113.0183597105497,3101.3058839051246,3107.9915000000087,3119.3736479001905,3096.609352099827,3114.1280049365287,3114.1508005892383,NaN,NaN,3109.5,3103.43,NaN,289.1292,335.0099449999985,53.83051620725161,50.52165577234844,NaN,NaN,1.2472175420501475,0.47878804093852523,-0.7684295011116221,76.30151798355972,69.36731537320634,14.697147352566443,19.99797229401217,24.824159461241333,60.14743710714958
2022-03-26T05:30:00Z,3114.03,3122.89,3113.89,3122.89,3118.46,NaN,3126.8719199150996,3107.697919808707,3113.9736106978426,3101.4222289195714,3108.6880000000087,3121.7959481161715,3095.580051883846,3114.4716125860764,3114.1884162524057,NaN,NaN,3112.885,3104.66,NaN,343.3403,332.56206999999847,60.45462391343648,51.36777604738017,NaN,NaN,1.7261601608889316,1.3892706999995426,-0.33688946088938915,181.78612771460283,102.2141245981791,14.058355050557408,25.648804791505935,22.857713017811523,50.47984954182527
2022-03-26T05:45:00Z,3122.16,3128.94,3122.16,3127.63,3124.895,3103.3135599302177,NaN,3108.3862505769384,3115.4724406528694,3101.3000605010075,3110.479500000009,3123.6590060154417,3097.2999939845763,3114.9876277787794,3114.3643999287824,NaN,NaN,3115.91,3107.685,NaN,314.3883,317.5404099999984,63.625996109759456,52.22770629275102,NaN,NaN,2.241431031142253,2.4648993280384275,0.22346829689617415,251.51376612810986,142.2411359939087,14.17691362976082,29.48834130060056,21.477449094865847,42.6507217875692
2022-03-26T06:00:00Z,3128.6,3132.35,3125.44,3126.51,3127.5550000000003,3106.8092039371954,NaN,3109.1629185501606,3117.0966198454626,3101.2292172548587,3111.921000000009,3125.486310015718,3098.3556899842997,3115.439485512945,3114.627992088438,NaN,NaN,3117.615,3109.39,NaN,347.3986,309.6655549999984,62.353556734129896,53.253548597161014,NaN,NaN,2.373380210437868,3.190193559943509,0.8168133495056411,241.5645773203335,168.82333788071327,14.65004264059256,30.722812608965402,20.14246810220891,38.46102985033265
2022-03-26T06:15:00Z,3126.14,3128.8,3124.12,3128.8,3127.4700000000003,3106.8092039371954,NaN,3109.7177402374223,3118.128060138535,3101.3074203363094,3113.3625000000093,3127.649584895218,3099.0754151048004,3115.9634272575354,3114.998031614382,NaN,NaN,3117.615,3109.39,NaN,279.2063,306.4304999999984,63.94142058366708,54.53215200915029,NaN,NaN,2.470362606034822,3.9047666070491687,1.4344040010143466,183.4854268306338,186.93028319544794,14.877779408373431,29.39036584881214,20.492145245024243,40.212187758864715
2022-03-26T06:30:00Z,3128.71,3129.42,3122.99,3126.05,3127.38,3106.8092039371954,NaN,3110.1124369549866,3118.793803372299,3101.4310705376743,3114.1685000000093,3129.3790348626417,3098.957965137377,3116.358979129789,3115.4442264530344,NaN,NaN,3117.615,3109.39,NaN,223.8386,296.4017099999984,60.63401444894344,55.36395009472667,NaN,NaN,2.213073039872549,4.200745300855033,1.987672260982484,139.46427669482787,199.56283493770155,14.903165958547119,27.618086097361402,20.316169356528828,41.16323042646545
2022-03-26T06:45:00Z,3125.62,3125.8,3118.82,3122.55,3124.085,3106.8092039371954,NaN,3110.499257878163,3119.3078446524873,3101.6906711038387,3114.935500000009,3130.212049964381,3099.658950035637,3116.601764261954,3115.870256788209,NaN,NaN,3120.015,3109.39,NaN,303.22,294.81621999999845,56.619860055944955,55.75765245784131,NaN,NaN,1.6943129266972003,4.1055634193539845,2.411250492656784,83.69447738161185,179.94450487110336,14.261974990353599,25.738660116415147,22.858550141974575,41.22392751660233
2022-03-26T07:00:00Z,3124.21,3124.3,3117.69,3121.2,3122.705,3106.8092039371954,NaN,3110.7406504458922,3119.5899462173957,3101.891354674389,3115.603000000009,3130.748913105819,3100.457086894199,3116.7820872320735,3116.229148678868,NaN,NaN,3120.015,3109.39,NaN,225.0564,290.4618549999985,55.10450207899021,55.99481367145786,NaN,NaN,1.1722086978474233,3.8765113649660634,2.70430266711864,60.97139169996035,141.83602998547346,13.49236078236125,24.122439234429663,22.49665605723342,41.93205532184162
2022-03-26T07:15:00Z,3121.09,3121.57,3117.56,3120.39,3120.74,3106.8092039371954,NaN,3110.959140059237,3119.8118269328684,3102.106453185606,3115.9880000000094,3131.2094238426907,3100.766576157328,3116.9235740072863,3116.525966377736,NaN,NaN,3120.015,3109.39,NaN,242.3119,289.68838499999845,54.16775315414354,56.20700552885971,NaN,NaN,0.7071678462172026,3.5882624748901435,2.881094628672941,43.28198800608259,102.17951212262328,12.756690936636728,23.17182857021047,21.737869569216976,42.367482523115406
2022-03-26T07:30:00Z,3120.41,3127.88,3120.28,3126.63,3123.52,3106.8092039371954,NaN,3111.4694822977917,3120.545646223963,3102.3933183716204,3116.9755000000096,3132.2676685446804,3101.6833314553387,3117.3042181638634,3116.794124559002,NaN,NaN,3120.015,3109.39,NaN,382.608,294.8639999999985,59.832667713269,57.030653542939056,NaN,NaN,0.7505741751611819,3.819312347624418,3.0687381724632363,83.21087923243572,82.12460260298366,12.968692878401136,27.627715443184204,20.1195867610282,43.424432768548364
2022-03-26T07:45:00Z,3125.69,3140.17,3125.69,3136.68,3131.185,3110.242115935129,NaN,3113.785494188541,3124.7950315432972,3102.775956833785,3118.629500000009,3134.901568670046,3102.3574313299723,3118.0640527456726,3117.135139282179,NaN,NaN,3127.0299999999997,3113.3,NaN,1189.442,333.7009249999985,66.92364394244304,58.19378199719771,NaN,NaN,1.351824503915195,4.75851880235723,3.406694298442035,152.40898190532423,84.71354364508292,14.451011558679355,35.213537321326676,17.453578033343053,42.42907754461107
2022-03-26T08:00:00Z,3136.45,3138.56,3130.42,3132.97,3134.71,3111.6289043416155,NaN,3114.7574890670417,3126.3361014488705,3103.178876685213,3119.8815000000095,3136.5171343670427,3103.2458656329763,3118.6485996968227,3117.5445063691523,NaN,NaN,3128.865,3113.3,NaN,589.6687,344.8658599999985,62.53482645570314,59.08547631162404,NaN,NaN,1.3899899731428595,5.144181764870609,3.7541917917277496,135.91498625532188,95.15764541982495,15.827450333223418,32.59848460349917,16.157428025594022,43.557812503411476
2022-03-26T08:15:00Z,3135.19,3136.76,3129.21,3129.25,3132.2200000000003,3111.6289043416155,NaN,3115.262685326876,3127.027055031449,3103.4983156223034,3120.788000000009,3137.390961898624,3104.185038101394,3119.0643408851824,3118.000957099774,NaN,NaN,3128.865,3113.3,NaN,375.684,351.6040749999985,58.3993134063825,59.41085552938783,NaN,NaN,1.0694178192702557,5.0909640658155695,4.021546246545314,104.35462446386276,103.83429197260541,16.878220028696035,30.347362862144948,16.148385970704393,43.55781250341164
2022-03-26T08:30:00Z,3129.2,3131.7,3127.54,3128.25,3128.725,3111.6289043416155,NaN,3115.636569833216,3127.45753843167,3103.815601234762,3121.5945000000092,3138.0007798588435,3105.188220141175,3119.4245628112535,3118.5011548605676,NaN,NaN,3128.865,3118.58,NaN,349.0664,358.7801349999985,57.30227692702081,59.69464083793465,NaN,NaN,0.7119474212206107,4.911480523071077,4.1995331018504665,73.60944192776233,109.89978275694136,17.535329480224853,29.152789701381465,17.092942250483336,42.81535077300166
2022-03-26T08:45:00Z,3128.06,3132.73,3126.68,3132.27,3130.165,3111.6289043416155,NaN,3115.9823559975853,3127.879342297339,3104.0853696978315,3122.6405000000095,3138.9681715669785,3106.3128284330405,3119.928305446106,3119.025972317016,NaN,NaN,3128.865,3118.58,NaN,307.8406,362.85148999999853,60.51351524473619,60.171997912040695,NaN,NaN,0.6688311076953681,5.035571986469677,4.3667408787743085,78.88996843303029,109.03560059706028,18.262681410602337,28.44850882017383,16.100343628256798,50.49739221218972
2022-03-26T09:00:00Z,3131.36,3131.36,3124.66,3125.02,3128.19,3111.6289043416155,NaN,3116.13413685275,3128.018666257954,3104.249607447546,3123.5130000000095,3138.3203037317026,3108.7056962683164,3120.127979742337,3119.4387577163493,NaN,NaN,3128.865,3119.615,NaN,185.3562,355.4891949999986,52.80083620824602,59.62529879024137,NaN,NaN,0.10425660009085469,4.497061628887877,4.392805028797023,40.25161680885777,86.60412757776699,18.529635256149383,26.373860392877834,16.8619638250562,55.66461787789675
2022-03-26T09:15:00Z,3125.01,3127.48,3124.44,3124.54,3124.775,3111.6289043416155,NaN,3116.3163392057213,3128.155311791346,3104.4773666200967,3124.214500000009,3137.767476750702,3110.6615232493164,3120.3010001445987,3119.7692378059046,NaN,NaN,3128.865,3119.615,NaN,267.6537,349.72702499999855,52.3253337159184,58.818108619252726,NaN,NaN,-0.3257539104700937,3.9856126407094052,4.311366551179499,18.197128202684887,63.06055596723959,18.73199897755911,25.571597913521874,16.56917869993608,54.19387946446502
2022-03-26T09:30:00Z,3125.27,3128.49,3123.04,3123.08,3124.175,3111.6289043416155,NaN,3116.5971784364624,3128.3395266137018,3104.854830259223,3124.8785000000094,3136.7368915771467,3113.020108422872,3120.409980531085,3120.038365735085,NaN,NaN,3128.865,3119.615,NaN,466.3935,362.8318399999986,50.82601366914426,57.99471268603947,NaN,NaN,-0.7106793045854793,3.42301742044765,4.133696725033129,3.1476362915510236,42.81915833277725,18.620294983873794,24.15311678691206,17.075012557621545,53.60388370671624
2022-03-26T09:45:00Z,3123.46,3130.3,3122.95,3130.21,3126.835,3111.6289043416155,NaN,3116.737282881733,3128.472450796248,3105.002114967218,3125.6660000000093,3136.716645945078,3114.6153540549403,3120.794295020062,3120.3123121768467,NaN,NaN,3130.2250000000004,3119.615,NaN,179.5777,357.5382749999986,57.265900754874764,57.51788984112573,NaN,NaN,-0.49735428185376485,3.5120038727159226,4.0093581545696875,38.009338829053505,35.69913771303549,18.78821162734276,24.188362567575755,15.801944159311216,54.6759815986378
2022-03-26T10:00:00Z,3130.24,3131.13,3125.99,3128.47,3129.3549999999996,3111.6289043416155,NaN,3116.982087341982,3128.7158993658613,3105.248275318103,3126.3940000000093,3136.0856776566916,3116.702322343327,3121.0953030584906,3120.5457116993234,NaN,NaN,3131.56,3119.615,NaN,304.9428,358.30615999999856,55.36049614342931,57.14120996216044,NaN,NaN,-0.48516944512295357,3.4028963481659957,3.8880657932889493,43.272082356915966,28.575560497812624,19.069284644780367,23.760889566560277,14.961834431155735,54.161787725795634
2022-03-26T10:15:00Z,3128.92,3130.57,3122.93,3123.35,3126.135,3111.6289043416155,NaN,3117.1112381625408,3128.804033309845,3105.4184430152363,3126.8370000000095,3135.0012981194172,3118.672701880602,3121.183722546393,3120.7568602601345,3103.4525,3139.65,3130.745,3120.91,NaN,223.056,355.0024999999985,50.08015286072745,56.674088019644906,NaN,NaN,-0.8142920339191315,2.870200750890035,3.6844927848091666,-24.231971542676934,15.678842827505685,18.62109079279875,21.89737627365152,16.929627782393712,54.325971342758976
2022-03-26T10:30:00Z,3124.28,3126.98,3118.02,3119.31,3121.795,3111.6289043416155,NaN,3117.1970276766265,3128.7889849848084,3105.6050703684446,3126.6580000000095,3135.303402465812,3118.012597534207,3121.110243230848,3120.9187088773847,3103.935,3139.65,3127.3900000000003,3121.525,NaN,301.7611,352.9235399999985,46.325431249574116,56.04701153182947,NaN,NaN,-1.2693073416754155,2.0978586077148975,3.367165949390313,-118.99023401527859,-11.758629616087006,17.36530405117314,19.923852131396544,20.34265456873184,55.25354172205379
2022-03-26T10:45:00Z,3120.53,3125.8,3120.53,3125.8,3123.165,3111.6289043416155,NaN,3117.3070017005616,3128.837648645379,3105.7763547557443,3126.5665000000095,3135.207551486262,3117.9254485137567,3121.294155261011,3121.0955438233696,3104.335,3139.65,3125.375,3121.525,NaN,248.3847,349.6233599999985,52.48802068123499,55.92703064090743,NaN,NaN,-1.1044841042327342,1.9865608190993953,3.0910449233321295,-56.84622222237522,-23.757401318872255,16.19921636252079,18.615157142062632,19.006450609363068,56.98727645986286
